review_id,user_id,business_id,stars,date,text,useful,funny,cool
7yzFl0bdJQceDwsJY4AWSg,0fal589IicOKNOqsdaZDOA,NS2v5fGUGGcm-8KwYZbHIQ,1,2016-07-16,"Horrible customer service.  The formula changed on their house branded whey isolate.  Instead of letting people know this ahead of time, you are left to discover this on your own.  The employee who was working let us know other people have noticed a difference as well so this is a known change in the product.  It's obviously a different batch with different taste, consistency, and it mixes differently.  When asked if this could be exchanged for a different product, the employee had to call a manager who said we could not exchange the whey for something different and we were stuck with the product.  Was then told to come back and talk to the manager the next day.  This product has been purchased repeatedly which I'm sure they can see in 
their customer database when I make a purchase.  To be told that I can't exchange it, then be told to come back after the manger denied an exchange is terrible customer service.  I let them keep the product and I won't be shopping here again.  Nutrition Rush lost a customer.",5,0,0
ej7u-RuM8VOpHmEacZo5eQ,xnvSINQTEVg8jnkN8DbKgw,dOGLTIMqqQZn8xxBRsU6CQ,2,2014-11-04,"Where do i begin with this place.....i usually critique the food and the food only, despite the bad service im rating this place completely on the food alone. I ordered the orange chicken lunch special with fried rice for $6.75 And an appetizer sampler. First of all the ""chicken"" was heavily battered. upon further investigation ( me taking apart the breading ) i realized that the chicken is not breaded in house. Its the cheapest mechanically separated frozen garbage ive ever seen. This meal was worse then the chinese food station at the palace station buffet. With an overly sweet sauce dedicated to hiding the ""flavor"" of this so called version of meat. I was truly disappointed. I envision an owner that cares more about food cost percentages then he does about the quality of the food. Batter your own chicken! Chicken is cheap. Very disappointed! Will never visit this establishment again",0,0,0
VEjiEuUgedAfa7jJVpKAng,s2o_JsABvrZVm_T03qrBUw,lsLelczQjIZLHVt2-e44lA,2,2014-02-25,"On my inaugural visit I was not at all impressed.

We had to wait 15 minutes to be seated, even though the restaurant was 3\/4 empty.  Then, after ordering, I was presented with a Baby Spinach Salad without any dressing on it at all.  The Buttermilk Biscuit Croutons were very good, but the dish just did not come together as a whole.

The fairly large shrimp in a Shrimp Cocktail were meaty and cold, but not that tasty.  And the Horsey Sauce accompanying this app was just too mild.  When my entrée at length arrived, its diminutive appearance was quite underwhelming: two small fillets of Pan Seared Trout with Cilantro Rice, cut carrots, and Sweet & Sour Cabbage that was not juicy and neither particularly sweet nor sour.  The trout tasted better than it looked, but it was just average in quality.  

Service was very inattentive, and there was a long break between preliminaries and delivery of the entrees.  Seating was comfortable, but the whole vibe was more that of a coffee shop than a casino's featured restaurant.  It would be pretentious to call what was served to my party of four ""fine dining.""  

Reportedly a new executive chef is now in the kitchen, and some new menu items are already being phased in.  But I highly doubt that I will be back.  Even at a special January promotion price of 50% off for locals with a Downtown Grand My Points player's card, I did not feel that I got good value for my money.

XX-1\/2 stars overall!",2,0,2
ob1TkltDt4BZBlU5hSxaOQ,WAzX3AaM6PQfzFJHaUF6xQ,bjSC_jbrypke0l-bXXBmwQ,5,2017-02-26,"Great place, great quality, and great prices. Went with the crab cake and boneless ribeye both done perfect. Great drinks and atmosphere.",0,0,0
BRsFS6fMACrIB3-M0AwOUg,8DBH3BpLINfTAK_Up5BtUQ,k2txj_3MKcZb07HbA9G45A,3,2013-04-22,"Pole Position is fun. I mean who doesn't like go karting? The facility is big with a huge track. So you don't get bored, they actually change the course every few weeks as well.  It is fun and pretty safe since they suit you up and give you a legit helmet to wear while racing. 

My reason for giving Pole Position 3 stars would be the price. When we went it was $25 a race. I thought that was high for one race with about 10 laps. I have seen Pole Position on Groupon, but the rates were still on the high side for me. 

It is fun to ride these fast karts and we will probably go every now and then,  but not often unless the price goes down a bit or a good Groupon comes along.",7,2,2
H-BF2W4Lkv4G3BT3To8mTg,hNBQU3dTavNESWNKDcs-hA,LAKs5UatFvOhlaF4sZ1obA,3,2016-12-03,Wow! We been coming here since they open and today was the worst ever. The server didn't even say one word to me when I walk in. I seat myself and waited 15 minutes later to even get a menu. When I leave no word say at all. Please replace your server or train them how to treat customer. Because this can be a good place to come eat. Food is good enough for this location.,3,1,1
WcegnrJmX2q-cg0oXd-E1w,QhFrsYp0YgoortuKy2Y7Pg,Pp93J9-VPxgEyMBB-NhUog,4,2016-10-12,"Our second stop for Pizza Week in Montreal, Pizzeria Napoletana did not disappoint. Unfortunately we were feeling a bit too full prior to even being seated. I wish we had more of an appetite to enjoy their delicious pizzas! 

The list of pizzas to choose from is vast. It's basically ever combination of toppings possible. I stuck a simpler choice - #5 from the menu which included artichokes. They bring out this spicy oil to drizzle over anything you order. I NEED to find out how to remake it, it was THAT good.",2,1,1
PjjCoR1eEGEqihy4rD-ruQ,9akppeqi5dnaIqPyJ75aCw,wzugmCevnXuCMCF4upAf0w,3,2013-09-13,"we wanted to go for ramen on  a long day out. yelp came up with kazu. 
the wait was 30 minutes and that was lucky given the peak dinner hours.

seating is incredibly limited and because they have so much business, 
you'll sit down, eat, and get out. we got their shrimp burger, buta don *shredded pork bowl*, and homemade tofu. while every item was tasty -- especially the touted shrimp burger with its very melt in your mouth texture, we just couldn't see ourselves waiting in this line for this (plus, it's on the pricey side with small portions).",0,0,1
BdOk0lFyhsHQlcJixN-8hQ,A5TpQoVp9sWLrAByD5C4Mg,bPcqucuuClxYrIM8xWoArg,5,2015-10-03,"When I pulled into the parking lot I thought, hmmm this looks particularly average.  However, from the first steps into the joint I felt like this place has substance. The bar, stocked to the ceiling and interesting people seated all around.  The host was professional, he took us to an outside table where the weather was perfect.  

We ordered the chefs special appetizer which was 5 star and a great Pino Noir the waiter suggested.  

I ordered 'The special' which included a rabbit dish with a wonderful broth, pasta that looked like baby ears, and tasty white beans.  Different and yet perfect.

What a great experience.",2,0,0
FQ88nZqBDJwUmLOylLhD3w,4UQfst9jve4GCSfWpWn2uA,89VzbB2jkOle19uIghsBlQ,2,2016-05-27,"It may not be the most accurate to write a review of Southpour as I actually didn't consume anything here.

We visited today, intending to have a drink. 

From the outside the refurb looks decent if generic but from the inside it feels soulless. Geared toward table service, we were treated oddly when we went up to the (tiny) bar to check out the beer selection- which turned out to be shockingly poor. 

Between the cold atmosphere and the non existent beer selection, we decided to leave. Big fans of Reverie, Southpour appears to be a big loss for the area. What a disappointment.",3,0,0
42gZguJhdykiKPZniDqTyQ,aET30aMEQQLWz1oNGd-DBQ,Rwahe1zbFpw6VIjb5ngZeg,4,2014-10-26,"My boyfriend and I were looking for a reasonably affordable-nice-restaurant to bring his cousin and we chose this place because it was BYOB. Actually, I lied. We had no idea it was BYOB until we walked in because I choose restaurants based exclusively on their yelp photos... But it's BYOB.

We ordered the Brussels sprouts appetizer to split across 3 people. It's cheesy, something we didn't expect.

They ran out of duck and trout (daily special) so we got pork chops, swordfish, and salmon instead. 

My boyfriend's cousin said the salmon was a 4.8\/5 stars because the feta on top was delicious.

My boyfriend said the swordfish was good. 

I ordered the pork chop and thought it was well cooked and juicy. A little bit oily for my taste, but good nonetheless.

The service is very generous and the crowd is very relaxed. I highly recommend everyone to come here!


It was very good",1,0,1
OkUTc2IGMmWMlXfP3-COwg,BUG0QP6E9-47QYloOuW9kA,U8N5EetnhCCbJWrZ0MBxpA,5,2017-07-13,"loved heather - she groomed my yorkipoo and it took 1.40 h and was 53$.  minus a ten$ discount - first timer there.   stella wound up looking cute and she did it as i asked , unlike other groomers ( "" high end whatever "") ones.     good work.   pleasant personality.",0,0,0
BxcIl99Xn-QZuV0_bGnISg,O-b0krXl-AURw1Wjin6x8A,GZONBn0K1yp2aaD-l8debQ,3,2014-01-07,"Really slow service, despite lots of servers standing around. Burgers were ok, but better at the Public House",1,0,0
Cs5UYp8y4WPS3rzlRWjGbw,cYJiJRGbuyQbWvcXOzY2Zg,ThNGovQZjZ5mn-ZwX_N2BQ,1,2017-08-31,"I don't usually take the time to share negative experiences however this one is unusually bad...I wish I could go back in time and choose any other hotel and save what was supposed to be a fun time in Vegas.  Parking is confusing and signs point you in general direction but stop short of guiding into the connected garage. I ended up parking in their overflow lot and walking half a mile through a winding set of corridors, elevator trips and turns to get to the front desk. It probably took me 20 minutes from car to front desk (if you decide to stay here, pay a few extra dollars and valet!). Next I learn my reservation didn't exist in their system. I showed several email confrmations and they promised to fix by the time I checked out in the morning. When I get up and attempt to check out, I come to find they have double charged me for the room and refused to call Hotwire to resolve.  The rooms are really nice, especially for the price, but be prepared to walk an extensive amount and struggle through the most complex set of twists, turns, multiple elevator rides and frustration to get to your room. It took us 10-15 minutes to reach our room each time we entered the property. Avoid this place like the plague if you value your time and courteous staff that doesn't make their problems the customers.",0,0,0
9ZR02h7fNrXjlMu97W7MNw,3p_d4D7Y9v9iNNYaJMG-0w,BSmqxPbQglQwP2R56OqOag,4,2012-12-30,"Nice place, ate here tonight for the first time. Typical noise for today 's restaurants but food was excellent and priced well. Excellent service as well.",0,0,0
v-auNL1ZdXPkObpeiSVUxw,LYE_JoUnraWNLqyL-9LoEA,rmRqq0CEqEeoVu3DVnibjw,1,2017-11-07,"Nous avons testé un massage d'une heure pour un couple, la cabine de massage était moyennement propre,nous avons réglé 140 usd et ensuite 10 usd de tip..À ne pas oublier car une lourde insistance au moment de payer, pas de
Réduction  du prix proposé pour une utilisation de yelp, bref malgré le professionnalisme des masseurs car c'était le cas, la relation commerciale ne nous donne plus envie d'y retourner.Ensuite on peut trouver de bien meilleures prestations à Las vegas pour des prix bien inférieurs aussi nous avons annulé notre deuxième rendez vous avant de quitter las vegas.",0,0,0
6vEJXGczbgef0bw9zvh6Rw,gI6ZZjy96n6-uq7ddHILMQ,yHBhLawYmIthUPLbUXK5kw,3,2013-02-17,"Nice atmosphere, good food (not excellent by any means), and sub-average Moscow mules! Too sugary. Although the pirate mate drink was quite tasty.",1,0,0
